id,tweet,label,length
train_yoruba_02156,"""@username radarada,  rederede, awon osinwin eniyan.""",Abuse,53
train_yoruba_00555,"""@username oh sorry, aunty se olodo niyin ni ma? 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️""",Abuse,65
train_yoruba_02835,"""@username the punishment for being a “hoe” is being robbed and harassed?in the name of whatever god you serve that made you judge ,jury and executioner,, you will meet a horrible death,, so shall it be,, twooohh,,, aro’ro mo,, olofo oloriburuku... ofo’lomi’efo shey...""",Abuse,270
dev_yoruba_00253,"""all thanks to judas, if not for dat guy, we for no get holiday today. ọmọ burúkú lọ́jọ́ ti ẹ 😀😀😀😀""",Normal,99
train_yoruba_01094,"""ẹniyan tí ayé le tí wọn o bá ló n di ọmọ burúkú ní igbeyin tàbí kí wọn pè ìyá iru e ní ajé .... with @username ##url",Normal,117
train_yoruba_00422,àti kakanfò láti pawọ́pọ̀ fi ìdí ọ̀tẹ̀ wọn múlẹ̀ ti yọjú baṣọ̀run kakanfò òwòta àti oníkòyí fi ẹ̀sùn kan aólẹ̀ wípé aólẹ̀ rán wọn lọ sí oko ìparun ní ìwéré wọ́n sì ri wípé ìwéré jẹ́ ìlú ìyá ọba àjàgbó àti ọba abíọ́dún ní ìbínú wọ́n pa gbogbo àwọn,Normal,246
dev_yoruba_00469,"""@username to be honest gan ewo ni mixture radarada,,adapo ede isonu po for awon ara ibi""",Abuse,89
train_yoruba_02394,àwọn oníròhìn ní níbití àwọn ẹlẹ́sìn ìgbàgbọ́ àti mùsùlùmí ti nṣe ìpolongo ẹ̀sìn wọ́n sí àwọn èro,Normal,97
train_yoruba_00644,"""come collect loan, take loan in few minutes, you can collect n2m tomorrow quickly..edakun nitorì oloun, mi o wa walaha fa..mo fi anobi be gbogbo yin. eni to n wa fa n wa ofo..e ye daamu emi mii..  e ma ko mi sinu fitina aye""",Normal,225
train_yoruba_00530,"""ole to gbé kàkàkí ọba nibo ni yi o ti fan ##url",Normal,48
train_yoruba_03407,alákọrí wọn kó ẹ̀rọamúnáwá wọlé kí a ba lè ra epo bí a bá níná lò wọ́n ti pa wá sáyé o chai,Normal,91
dev_yoruba_00487,"""@username taani idi òfó😂😂😂""",Normal,28
train_yoruba_00092,"""@username olóríburúkú ni gbogbo àwon okùnrin ilé yín including yur father  in yur entire life don’t ever mention my parent to any cruise  omo òfò""",Abuse,147
dev_yoruba_00616,"""olofo l'on bínú ologo""",Normal,23
train_yoruba_01732,"""mo ro pe oloriburuku ni awon ti o ni e. what useless justification in the name of religion made you turn a beautiful lady to a monstrous element. you lot make atheism look appealing. an atheist at the least is kind and humane. embarrassing evil bunch of fanatics😭. ##url",Abuse,271
train_yoruba_02673,òpóǹlo ni mo wà tí mo ti máa ń gbọ́ nípa ìlú èkó oríṣiríṣi ni atilẹ̀ máa ń gbọ́ ni ìgbà náà ọmọ ọ̀rẹ́ bàbá mi kan tí ó w,Normal,120
train_yoruba_01847,"""“aya omode ni werey di si. egba la ma fi tu” ##url",Normal,51
train_yoruba_02148,"""@username wère oloriburuku ẹní ofo, ẹni àdánù called them simple criminal. i wonder if this liars remember that he has children that will pay the price of his atrocities. àgbàlagbà onirọ, àgbàlagbà tó ṣe òrò bí èwe.. ẹníkú rè""",Abuse,227
test_yoruba_00136,ẹranko wo ni à ń pè ní olólà ijù kíní fà á tí a fi pè é ní olólà erin tori oun lo tobi ju nigbo erin kọ́,Normal,105
train_yoruba_01584,Olofoooo,Abuse,8
train_yoruba_02339,"""@username olori burúkú ọmọ àlè, koni dá fún àwọn toni ẹ""",Abuse,57
train_yoruba_02619,"""oya  maami,awoón tí íjébu 😂😂😂😂😂😂 ##url",Normal,39
test_yoruba_00276,"""abi eleyi yo si ori @username : olodo, a de ran e lo school o""@username : alhamdulilah for the gift of laive""”""",Abuse,112
train_yoruba_00506,"""you don't need any motivational speaker to motivate you or fuel your hustle, of you sit down and take a look back at your parent, how they brought you up, the struggle and every every, nobody go tell you to to ""tepámóshé""  olofo oníró òshì làwon  motivational speakers yen ✋ 🚶""",Normal,278
train_yoruba_00777,Patrick abi kini won pe e ... is either u choose Anambra or u choose enugu... but lagos is too big for u...,Normal,107
train_yoruba_02613,"""olorun maje. olorun ma ba temi je. aa ni ri apadasiburuku. iran baba meta o kin t’oshi. oluwa tu ide kosikosi laye wa. mo bo lowo eleyi na. ooin! ##url",Normal,152
train_yoruba_02543,nígbà tí olódodo bá di eniyan pataki àwọn eniyan a máa yọ̀ ṣugbọn nígbà tí eniyan burúkú bá wà lórí oyè àwọn eniyan a máa kérora ìwé òwebm endsarsendsarsprotests endpolicebrutality,Normal,180
test_yoruba_00085,alàgbàa nì táíwò akínkúnmi oníṣẹ́ọnà àsíá wa ẹ ṣé á dúpẹ́ fún èyí o baba,Normal,72
train_yoruba_02689,ọ̀kan lára àwọn olùdásílẹ̀ wá bá àwọn oníròyin sọ̀rọ̀ lórí bí a ṣe lè gbé àṣà àti èdè abínibí wá lárugẹ ẹ ka ìfọ̀rọ̀jomitoroọ̀rọ̀ náà ni ẹ má gbàgbé láti dá sétò,Normal,161
train_yoruba_01716,"""@username if it's not, continue till they nab you, sorry will be your name soon omo ófó cyber criminal!""",Abuse,105
train_yoruba_03250,lóòótọ́ ìròyìn ò tó àmójúbà àmọ́ n ó pa bambarì ní,Normal,50
test_yoruba_00162,we should never forget that àgbájọwọ́ la fi ń sọ̀yà àjòjì ọwọ́ kan kò gbẹ́rù dórí ọ̀rẹ́ jọ̀rẹ̀ẹ́ ló ń jẹ́ ìwá jọ̀wà gbogbo wa ni eégúnjọbí gbogbo wa la ni ẹ̀rọayélujára bí ajere the web is for everyone,Normal,201
train_yoruba_01386,"""eleribu ni won jor ##url",Abuse,25
train_yoruba_01679,fáàkì ni ògógóró kọ́ ní ń pa wọ́n o àwọn aláyédèrú ọlọ́tí ló wà nídìí ẹ̀ ìtàkutà ẹ gbà bẹ́ẹ̀,Normal,92
train_yoruba_00893,"""olofo loun binu ologo @username 🙌🏾 ##url",Normal,41
train_yoruba_01944,"""@username we have femi falana and we have femi fani kayode?  iru femi radarada wo ni ti e?""",Abuse,92
dev_yoruba_00217,àwòrán aṣọ̀tàn ọba salaudeen afọlábí adékọ̀yà oyèfùsì ògúntádé ii àyángbùrẹ̀n ìkòròdú tí mo ní lọ́wọ́,Normal,103
train_yoruba_00818,"""by now @username should be under mat or bed be crying 😭 awon oloriburuku baba meji  atoku maku, amo onrun malo  thank you @username thank you @username thank you @username ##url",Abuse,178
test_yoruba_00035,"""@username lool.. combo filled with precision... hulk suddenly realised..........agidi o si lekun...... won na jati jati""",Abuse,121
train_yoruba_01880,"""@username oloriburuku ma ni were yi ke. twitter is not urs. sebi iyalaya father e lo da le. a ni ko ma gbe isokuso ede wa bi. o ni a won generation mama e lo ni twitter. ko jatijati sohun jare. is the breast from sa.""",Abuse,218
train_yoruba_00659,odi arinako pa kasunmu yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni yoruba tv,Normal,93
test_yoruba_00037,wọ́n ni àgbájọ ọwọ́ lá fi nsọ̀yà mo ti di ọmọ lẹ́hìn yín báyìí o,Normal,64
train_yoruba_02495,"""alhamdoulilah you are all invited to our annual maolud nabiyy the youngest sheu 2021 sunday 24 january 2021 oki olodo ibadan oyo state 09069594556 or 07086004031 @ ibadan, nigeria ##url",Normal,186
train_yoruba_02116,ẹnikẹ́ni tí ó bá já wèrèpè pẹ́rẹn tí irun òkété bá gbọ́n sí wọ́n lára ará yínyún bẹ̀rẹ̀ nìyẹn,Normal,93
train_yoruba_03093,"""including your daddy and mummy, ọdẹ òshi ##url",Abuse,47
train_yoruba_00267,"""olofo leleyi you wan try this for ijora boys ##url",Abuse,51
train_yoruba_01903,"""@username which other language but pidgin àwọn olodo ràbàtà. 😁 😁""",Abuse,66
train_yoruba_03409,"""the same lady that almost sent this werey to jail. 🙄órì greenwood ópè, or maybe the allegations are true.  #nigeriaelections2023  #nigeriadecides2023 ##url",Abuse,156
train_yoruba_01124,"""all of you just dey shout christian too stingy, oju kokoro yin ti po ju 😂.                who stressed you when you dey do ileya ?                                                               abi werey ni gbogbo yin ni 😹""",Abuse,223
train_yoruba_02432,ọ̀rọ̀ a máa yí èèyàn padà bí ọ̀pá ti máa nyí àkárà padà ̀bá,Normal,59
train_yoruba_01404,"""@username bastard child from ibadan or ilorin 🤣🤣omo ale jatijati ole!!""",Abuse,72
train_yoruba_02718,"""shén gbò weyrey ##url",Abuse,22
test_yoruba_00480,"""mine was thrice, i still love men  tori ofe dabi pe ori yin ti daru lori app yi ##url",Abuse,86
test_yoruba_00733,"""àgbàdo ide fún omo olódó ide. ##url",Normal,36
dev_yoruba_00462,dúndùn ni ìrántí olódodo gbólóhùn tó tẹnu ààrẹ jáde láì pẹ́ yìí nípa ọ̀dọ́ orílẹ̀èdè wa mú mi rántí orin abàmìẹ̀dá kan báyìí,Normal,124
test_yoruba_00489,"""orin titun:  tesi maa lule o tesilimi maa lule o omo foririn ni'badan tesi maa lule o  #seyilekansi""",Abuse,101
train_yoruba_01127,"""ìran àjànàkú kìí yàrá... àbí báwo ni ẹ ṣe rí àwọn àwòrán yìí sí? 📸: kunle afolayan/ instagram © adebayomedia news @ adebayo media nework ##url",Normal,143
dev_yoruba_00584,ọdún ìjàkadì ní ọ̀ffà ní ìpínlẹ̀ kwara ma ń wáyé láti fi ìtàn ọ̀ffà múlẹ̀ wọ́n ma ṣe ètò gídígbò kékeré kan láàárín ọlọ́ffà àti ìgbà ìkejì rẹ̀ olóyè essa àwọn èrò tí wọ́n ń wòran ma ma yìn wọ̀ọ́n lẹ́hìn tí iṣu gígé ma tẹ̀le,Normal,223
test_yoruba_00087,ọmọ inú odi kì í kú sẹ́yìn odi a ò ní kú láì tọ́jọ́ ẹ kú ìsinmi ọjọ́ àìkú o,Normal,75
dev_yoruba_00504,"""@username woma timumi sowo lataro  emi mi fe bo, oluhun nio je ati jo bura wa daada 😂😂😂 emi gan ya werey mowon lowo""",Normal,117
train_yoruba_01329,"""@username omo iya mi, a oni bu ara wa je. koni buru fun wa. i can’t wish you bad, i just can’t. we dey together regardless of your political decision.  haba, it shouldn’t get to that extent.""",Normal,192
train_yoruba_01092,ọmọ yorùbá àtàtà ni mi ni mo fi nání tiwa ntiwa n ò kí ń ṣe ọmọ àlè ọmọ ọkọ ni mi mi ò mọ tì ẹ ọmọ ọkọ ni ọ́ ni àbí ọmọ àlè,Abuse,123
train_yoruba_02257,"""aiye ""blood is thicker than water"" ma baje danu danu ni. koshi lo jo olofo.""",Abuse,77
train_yoruba_00250,"""an injured player just out jumped our captain. skipper oloriburuku   #oleout""",Normal,78
train_yoruba_03365,"""mo ti block eleyi danu danu  one rubbish in my mention   off you go mi o raiye oshi  emi i raiye oshi""",Normal,103
train_yoruba_03303,"""@username awon oloriburuku team jus plenty 😭😭 sha""",Abuse,51
train_yoruba_03149,"""bobo! no one is oppressing you i swear, you are the one feeling oppressed  (oloju kokoro ni e omo ale jati jati)""",Abuse,114
train_yoruba_01484,"""odì òṣì ti o yi èmi àti àwọn ọmọ mi ka, subu lulẹ l'orukọ jésù ##url",Normal,69
train_yoruba_00783,"""70k suit us not good enough for a waiting g weyrey ló kùn app yii sé!!!@""",Abuse,74
train_yoruba_02704,"""weyrey said we need to do something about me, omo ale jati jati, oloriburuku, alaye baje. ##url",Abuse,96
train_yoruba_02092,e la oyin ki aye yin ba le dun e mu omi daadaa ki aye yin ba le tutu e je ata ki aye yin ba le heard on the street,Normal,114
dev_yoruba_00712,"""i cannot be dealing with nigeria and be dealing with you people. eyin oloriburuku omo ale yi. ##url",Abuse,100
train_yoruba_03019,tí wọ́n wà ní ìgbẹ́ìn láàárín ọjọ́ mélòó kan àwọn ọmọ ẹ̀gbá pa ẹgbẹ̀ta ajẹ́lẹ̀ ní ẹ̀gbá nígbà tí aláàfin gbọ́ èyí ó rán àwọn ọmọ ogun láti ọ̀yọ́ ẹ̀gbádò àti ìbàràpàá lọ sí ẹ̀gbá kí wọ́n lọ jẹ ẹ̀gbá run ṣùgbọ́n nígbà tìí kakanfò baálẹ̀,Normal,234
train_yoruba_01089,ọgbọ́n inú ọlọ́gbọ́n ni ọlọ́gbọ́n fi ńjẹun aṣièrè èèyàn kò mọ ìmọ̀ràn araa rẹ̀ẹ́ gbà a díá fún ọ̀rúnmìlà ohunenuifa otuurupon yoruba,Abuse,132
test_yoruba_00318,òdì ► reverse opposite back side odì ► malice òdi ► perverseness odi ► deaf and dumb,Normal,84
train_yoruba_01190,"""in a nutshell, obi is worth next to nothing in governance.  summary of 8 years as a governor of anambra state.  mo taka oshi danu.""",Normal,132
dev_yoruba_00444,"""if their is life their hope still your boy horlas @ oloja estate, papa - epe ##url",Normal,83
dev_yoruba_00305,"""wa marry tan wa wa ma fi aburo ati egbon laala. especially ti ara egbon wa ti yi bi igi but aburo twerk bi mena. e ma se test werey 😂""",Abuse,135
train_yoruba_02140,"""@username olórí burúkú ọmọ àlè wa so'kun ni oo""",Abuse,48
train_yoruba_03109,"""@username awon iran è ni oloriburuku.""",Abuse,39
test_yoruba_00372,Olodo Ni e,Abuse,10
train_yoruba_01467,"""nigbati o ki nse omo ale ##url",Normal,31
train_yoruba_01931,"""@username were ni ẹ, ẹyin ọmọ jatijati wọn wọn yìí. ó dá bí ẹni pé orí àwọn òbí ẹ tíì dàrú nílé.""",Abuse,98
dev_yoruba_00723,"""yoruba comic actor olatayo amokade also known as #ijebu who recently celebrated his 40th birthday, has welcomed a bouncing baby girl with his wife.   the happy comedian went online to share photo of his new born baby and announced that ""its a baby girl"".   #745ngnews  #745movies ##url",Normal,286
train_yoruba_03111,àlejò tó wọ̀ nílée pọ́ngilá pọ́ngilá ní ìwọ ta ni àlejòó ní òun bugijẹ pọ́ngilá ni tòò lọ́ dájú igii tìrẹ lọ́tọ̀ pọ́n igi lá = ẹni rere bu igi jẹ = ẹni burúkú,Abuse,158
train_yoruba_02858,hilariousbobo yi o gbadun men,Abuse,29
train_yoruba_01135,"""@username neville way be olofo oloriburuku.""",Abuse,45
train_yoruba_00028,"""awon eleyi tun ti bere werey won 🤦🏽‍♂️ ##url",Abuse,45
train_yoruba_01554,"""@username oloriburuku omo eru , omo ale , omo iran kiran""",Abuse,58
train_yoruba_01000,lókè ọya níbí orin òyìnbó ni àwon ẹgbẹ́ akórin ṣọ́ọ̀ṣì wa ma n kọ bíi ọ̀pẹ́ẹ̀rẹ̀ ṣùgbón a ṣe ìsìn orin kan níjọ́sí wọ́n bá pe onílù kan wa okùnrin yìí ma gbá ìlù oooo háà àjẹbí lógbọdọ̀ jẹ́ọmọ àyàn tómọ èdè ìlù ni,Abuse,213
test_yoruba_00219,"""@username 20k for how many years..ori gbogbo yin ti buru.""",Abuse,59
train_yoruba_02501,"""this one choke....  ise èyán ni ise ẹranko. ##url",Normal,50
train_yoruba_01108,"""typical omo ibo ni mi 😊""",Normal,25
dev_yoruba_00552,"""oloshi ni parrot yi oooo""",Abuse,26
train_yoruba_01162,"""@username ori gbogbo won ti buru😅""",Abuse,35
train_yoruba_02183,"""oloshi ni yin ma. ##url",Abuse,24
dev_yoruba_00515,"""orí gbogbo àwọn aláìṣẹ̀ tí a ti pa, lọ́wọ́ awọn ́ẹ̀yà ti o nlo ìtàjẹ̀sílẹ̀ bi ohun ayo ni orílẹ̀-èdè ńlá yìí, tí wọ́n ti yíjú sí ibi tí wọ́n ń pa ènìyàn bí ẹranko. orí gbogbo àwọn aláìse yii yóò bi yin léèrè.🇳🇬""",Hate,212
dev_yoruba_00494,"""olorikori omo eran ##url",Abuse,25
test_yoruba_00231,ẹ̀wà àti gaàrí ìjẹ̀bú tó kan gógó,Normal,33
train_yoruba_03234,"""oloshi oloriburuku. ko ní dá fún é ##url",Abuse,41
train_yoruba_01065,"""@username àkànbí ọmọ olódó idẹ""",Normal,32
dev_yoruba_00069,olódo mò ń gbádùnun rẹ bí ṣe ń gbádùnun jẹ́ ó wà bẹ́ẹ̀,Abuse,56
train_yoruba_01146,"""where are those nigerians that used to tweet ""earn  200k weekly staying at home""? pls sorry for ignoring you all this while. i think am interested now. àwọn alakọ̀ri.  😁 😁 @username """,Abuse,184
dev_yoruba_00125,kò sí bí imú ṣe lè tóbi tó kó lè gba ọ̀rọ̀ ẹnu sọ no matter how big the nose is it cant take over the speaking role of the mouth we all are unique and have our different strengths envy no one stay and bloom in your place,Normal,220
dev_yoruba_00033,"""olofo ni é bobo yi ##url",Abuse,25
train_yoruba_01837,"""radarada level 1 po. kini palapala ti chomzy ati diana n se bayii🤣😭😭 #bigbrothernaijas7 #aquafinapadioflife""",Abuse,109
train_yoruba_01644,"""@username ema jona mole ní, ìwo  ati  awọn  obi ọfò to bi e""",Abuse,61
train_yoruba_01265,"""oloriburuku ni gbogbo won. sir ur unborn generation will never knw peace. @username ,@username , @username . @username ##url",Abuse,125
test_yoruba_00711,káàbò sé dáa dáa lo dé ònìí lọjọ́ tó kẹ́hìn ẹrẹ́nà oṣù kẹ́ta ti fìdí jálẹ̀ ẹ bá mi kí oṣù kẹrin káàbọ̀,Normal,102
train_yoruba_01806,"""o dabi eleyi ti fe ya werey oh ##url",Abuse,37
test_yoruba_00685,ẹnìkan kó ẹgbẹlẹmùkú owó pamọ́ owó tí ìrandéran rẹ̀ ò le è ná tán alákọrí sowó domi ó lóòhún pọmi sílẹ̀ dòǹgbẹ ni,Abuse,113
train_yoruba_00059,"""gbo gbo eyan to fe ba orilede nigeria yi je, ki oluwa she aiye won yamayama, ki aiye won shamalamala. ki ogun orun bawonja, awon werey jati jati""",Abuse,146
train_yoruba_03196,"""omo ale ni e omo abi pabe olofo ##url",Abuse,38
train_yoruba_01429,"""nigeria has begun the construction a new rail line from lagos to calabar. it will cost $11 billion and will cover calabar, uyo, aba, port harcourt, yenagoa, otuoke, ughelli, warri, sapele, benin, agbor, asaba, onitsha, ore, ijebu ode, sagamu and lagos""",Normal,253
train_yoruba_01804,"""awọn ti o ñ bori fojusi lori bori. olofo dojukọ awọn lori bori. tẹsiwaju laisi idiwọ.""",Abuse,87
test_yoruba_00194,"""k1 de-ultimate family and friends @ k1's son naming ceremony held @  ule-ojushagbola,  ijebu-ode. damimarshall_  hbmarshal_jewelries k1deultimate @ ijebu ode ##url",Normal,164
